date,TQQQ_syn,QLD_syn,TQQQ_syn_cal,QLD_syn_cal
2002-07-09,-0.08520752003554774,-0.05679988961441217,-0.08525303834942503,-0.05682113841578903
2002-07-10,-0.09255871297018355,-0.06170077829533197,-0.09260423128406084,-0.06172202709670883
2002-07-11,0.11287067167540106,0.07525214480172443,0.11282515336152377,0.07523089600034757
2002-07-12,-0.0001008670402491452,-6.221434204238083e-05,-0.000146385354126445,-8.346314341923598e-05
2002-07-15,0.09284387633056085,0.06191072844881531,0.09270732138892895,0.061846982044684744
2002-07-16,-0.044682812800648376,-0.029783604902062895,-0.04472833111452568,-0.02980485370343975
2002-07-17,0.05468184010975137,0.03645959042462463,0.05463632179587407,0.03643834162324777
2002-07-18,-0.10770298699580373,-0.07179696097907877,-0.10774850530968103,-0.07181820978045562
2002-07-19,-0.08987070142568164,-0.05990877059899737,-0.08991621973955893,-0.05993001940037423
2002-07-22,-0.07408272052609136,-0.04937366945561949,-0.07421927546772325,-0.049437415859750054
2002-07-23,-0.12830504799471018,-0.0855317616981041,-0.1283505663085875,-0.08555301049948096
2002-07-24,0.16329379605665448,0.10886737428779253,0.16324827774277717,0.10884612548641567
2002-07-25,-0.17410387005564645,-0.11606449649734703,-0.17414938836952376,-0.11608574529872388
2002-07-26,0.056530049602491465,0.03769154331835053,0.056484531288614165,0.03767029451697367
2002-07-29,0.15320957337454252,0.10215396620228014,0.15307301843291063,0.10209021979814957
2002-07-30,0.06032597812685997,0.04022234910269703,0.06028045981298267,0.040201100301320174
2002-07-31,-0.056867514553782625,-0.03790664601773137,-0.056913032867659925,-0.03792789481910822
2002-08-01,-0.140980939514072,-0.09398235604434531,-0.14102645782794931,-0.09400360484572216
2002-08-02,-0.06345070071191619,-0.042295810307058646,-0.06349621902579348,-0.0423170591084355
2002-08-05,-0.10950075243823265,-0.0729879314925245,-0.10963730737986455,-0.07305167789665507
2002-08-06,0.1482240044140853,0.09882028633554624,0.148178486100208,0.09879903753416938
2002-08-07,0.03990273668879668,0.026606201205260582,0.03985721837491938,0.026584952403883727
2002-08-08,0.10122331588456847,0.06748602728740773,0.10117779757069116,0.06746477848603087
2002-08-09,-0.03064399151497922,-0.02042523097609457,-0.030689509828856522,-0.020446479777471424
2002-08-12,0.008714955264382138,0.0058222602779295024,0.008578400322750238,0.0057585138737989375
2002-08-13,-0.10266052383457436,-0.06843578575628909,-0.10270604214845165,-0.06845703455766594
2002-08-14,0.19105300643427886,0.12737286100050724,0.19100748812040158,0.12735161219913038
2002-08-15,0.061052309421170604,0.04070582300693645,0.061006791107293304,0.04068457420555959
2002-08-16,0.02069610527681278,0.013801500218433434,0.02065058696293548,0.013780251417056579
2002-08-19,0.07258839243157915,0.04840455172272751,0.07245183748994724,0.04834080531859694
2002-08-20,-0.013139861181831252,-0.008755437350512232,-0.013185379495708551,-0.008776686151889087
2002-08-21,0.06659575335545607,0.04440126560419563,0.06655023504157878,0.04438001680281878
2002-08-22,0.04767323016080808,0.031786343484860036,0.04762771184693078,0.03176509468348318
2002-08-23,-0.11592458669381613,-0.07727868104981461,-0.11597010500769342,-0.07729992985119147
2002-08-26,0.011638853050375434,0.007772365605105351,0.011502298108743536,0.007708619200974785
2002-08-27,-0.10465131048237744,-0.06976297685482448,-0.10469682879625473,-0.06978422565620133
2002-08-28,-0.10966081502943849,-0.07310255318540684,-0.10970633334331578,-0.0731238019867837
2002-08-29,0.039508697044297846,0.026343694829625716,0.039463178730420545,0.02632244602824886
2002-08-30,-0.03793079094118449,-0.025282537126570852,-0.03797630925506179,-0.025303785927947707
2002-09-03,-0.10895049266871651,-0.07261466095347528,-0.10913256592422571,-0.0726996561589827
2002-09-04,0.011828652361597998,0.007890051633888043,0.0117831340477207,0.007868802832511188
2002-09-05,-0.07400672847823123,-0.04933362894116616,-0.07405224679210852,-0.04935487774254302
2002-09-06,0.09192128658265557,0.061284861083303534,0.09187576826877826,0.06126361228192668
2002-09-09,0.029903170141504946,0.01994885707312911,0.02976661519987305,0.019885110668998545
2002-09-10,0.07399255579395887,0.049333120735723185,0.07394703748008158,0.04931187193434633
2002-09-11,-0.025467826566096693,-0.01697389420984565,-0.025513344879973993,-0.016995143011222506
2002-09-12,-0.08197709783784043,-0.054646648352143015,-0.08202261615171773,-0.05466789715351987
2002-09-13,0.023574338303349172,0.01572097574198338,0.023528819989471872,0.015699726940606524
2002-09-16,-0.04335872070998049,-0.028891563187401856,-0.04349527565161239,-0.028955309591532422
2002-09-17,-0.06364957818463579,-0.042428115158054495,-0.06369509649851308,-0.04244936395943135
2002-09-18,-0.03391281758200964,-0.022603701471316878,-0.03395833589588694,-0.022624950272693733
2002-09-19,-0.04797785940089109,-0.03198058276637525,-0.04802337771476839,-0.032001831567752104
2002-09-20,0.012413215925240978,0.008279854029556782,0.012367697611363679,0.008258605228179927
2002-09-23,-0.09027630227213526,-0.06017107127656845,-0.09041285721376716,-0.060234817680699014
2002-09-24,0.001329027873800678,0.0008903953285965835,0.0012835095599233782,0.0008691465272197283
2002-09-25,0.11973349153537018,0.07982670443630958,0.11968797322149288,0.07980545563493273
2002-09-26,-0.03713250708652795,-0.02475053462031003,-0.03717802540040525,-0.024771783421686885
2002-09-27,-0.04037745379711502,-0.026913925785347216,-0.04042297211099232,-0.02693517458672407
2002-09-30,-0.08334763712136516,-0.05555252128127949,-0.08348419206299705,-0.05561626768541006
2002-10-01,0.18234127147882478,0.12156447770535508,0.18229575316494748,0.12154322890397823
2002-10-02,-0.09972931595559972,-0.06648239393937107,-0.09977483426947703,-0.06650364274074792
2002-10-03,-0.07209314532345339,-0.048058373509420195,-0.0721386636373307,-0.04807962231079705
2002-10-04,-0.056504346996634106,-0.037665934611617505,-0.0565498653105114,-0.03768718341299436
2002-10-07,-0.02829431029231629,-0.018850863443611407,-0.028430865233948187,-0.018914609847741973
2002-10-08,0.005856439465629178,0.003908483021407434,0.0058109211517518786,0.0038872342200305787
2002-10-09,-0.020887219333906828,-0.01392080952773807,-0.02093273764778413,-0.013942058329114925
2002-10-10,0.15245017156170998,0.10163707776061189,0.15240465324783267,0.10161582895923503
2002-10-11,0.1621459711027826,0.10810103744140379,0.1621004527889053,0.10807978864002693
2002-10-14,0.03482360081252163,0.0232269039936606,0.03468704587088973,0.023163157589530033
2002-10-15,0.1440353520856403,0.0960272914299756,0.14398983377176303,0.09600604262859874
2002-10-16,-0.0994200502568821,-0.06627537667036924,-0.09946556857075939,-0.0662966254717461
2002-10-17,0.10130746706598605,0.06754278148136597,0.10126194875210875,0.06752153267998912
2002-10-18,0.033023329884999945,0.022020116723427116,0.032977811571122645,0.02199886792205026
2002-10-21,0.06018428598614955,0.04013654772438116,0.06004773104451765,0.040072801320250595
2002-10-22,-0.01862686362457938,-0.012412972118016896,-0.018672381938456682,-0.012434220919393751
2002-10-23,0.05706752280152507,0.03804976540743398,0.05702200448764777,0.038028516606057126
2002-10-24,-0.07570818409135,-0.05046746589334785,-0.07575370240522729,-0.050488714694724705
2002-10-25,0.08997866083102528,0.05999015063341299,0.08993314251714798,0.05996890183203613
2002-10-28,-0.025795355294529008,-0.01718405335121787,-0.02593191023616091,-0.017247799755348434
2002-10-29,-0.06991756043285263,-0.04660789025753966,-0.06996307874672994,-0.04662913905891652
2002-10-30,0.08017774675307783,0.053454901400509666,0.08013222843920054,0.05343365259913281
2002-10-31,-0.0013106504004189532,-0.0008706967018215321,-0.001356168714296253,-0.0008919455031983873
2002-11-01,0.08545440248231888,0.05697211223608034,0.08540888416844158,0.056950863434703486
2002-11-04,0.0769715400114136,0.05132161197560794,0.0768349850697817,0.05125786557147737
2002-11-05,0.023081965045588234,0.015390394019725112,0.023036446731710934,0.015369145218348257
2002-11-06,0.0424433432970406,0.028297886266890043,0.0423978249831633,0.028276637465513187
2002-11-07,-0.10547669333314767,-0.07031724241032894,-0.10552221164702497,-0.0703384912117058
2002-11-08,-0.05528037333795655,-0.03685312223945078,-0.05532589165183385,-0.036874371040827636
2002-11-11,-0.0911658284416118,-0.06077583900351376,-0.0913023833832437,-0.06083958540764432
2002-11-12,0.07643834215190373,0.05095935475378942,0.07639282383802642,0.05093810595241256
2002-11-13,0.03602844060238174,0.024019420387441412,0.035982922288504436,0.023998171586064557
2002-11-14,0.10337518575983388,0.06891715733788419,0.10332966744595658,0.06889590853650733
2002-11-15,0.039006384115592437,0.026004716062915212,0.038960865801715136,0.025983467261538357
2002-11-18,-0.04447157992160509,-0.02964633999017596,-0.04460813486323699,-0.029710086394306525
2002-11-19,-0.04613915934856527,-0.030758886420607343,-0.04618467766244257,-0.0307801352219842
2002-11-20,0.12741354666677898,0.08494273127584759,0.12736802835290167,0.08492148247447073
2002-11-21,0.11099488960197304,0.07399705305383561,0.11094937128809573,0.07397580425245875
2002-11-22,-0.0011551012085402634,-0.0007696074865065872,-0.0012006195224175632,-0.0007908562878834424
2002-11-25,0.028997653504625773,0.01933342843839237,0.028861098562993872,0.019269682034261805
2002-11-26,-0.10082353274403291,-0.06721504218694556,-0.10086905105791022,-0.06723629098832241
2002-11-27,0.09530552018714343,0.06353747344394921,0.09526000187326612,0.06351622464257235
2002-11-29,-0.020571068777974152,-0.013712939561777087,-0.02066210540572875,-0.013755437164530798
2002-12-02,0.030082601733038807,0.02005644777958664,0.02994604679140691,0.019992701375456074
2002-12-03,-0.08900330276833192,-0.05933488886981156,-0.08904882108220923,-0.059356137671188414
2002-12-04,-0.06632377251073347,-0.04421529519538614,-0.06636929082461077,-0.044236543996762995
2002-12-05,-0.041850428104518264,-0.02789982541715859,-0.041895946418395565,-0.027921074218535444
2002-12-06,0.030843491056119634,0.020562787356600012,0.030797972742242333,0.020541538555223157
2002-12-09,-0.14188837940820725,-0.09459115244482005,-0.14202493434983915,-0.09465489884895062
2002-12-10,0.04512882734334842,0.030086438040668455,0.04508330902947112,0.0300651892392916
2002-12-11,0.013988279491331582,0.009325886492215983,0.013942761177454282,0.009304637690839128
2002-12-12,0.01625796029280018,0.010839007026528385,0.01621244197892288,0.01081775822515153
2002-12-13,-0.09520114641665411,-0.06346706411310782,-0.09524666473053142,-0.06348831291448467
2002-12-16,0.09682726179976585,0.06455260836049535,0.09669070685813394,0.06448886195636479
2002-12-17,0.009207783137350524,0.006139075236669856,0.009162264823473225,0.006117826435293001
2002-12-18,-0.06370504695008367,-0.04246957131420218,-0.06375056526396097,-0.04249082011557904
2002-12-19,-0.037898559205918614,-0.025265339305950815,-0.037944077519795914,-0.02528658810732767
2002-12-20,0.03105277278931758,0.020702215357539983,0.031007254475440282,0.020680966556163128
2002-12-23,0.041250484440950044,0.02750142345461816,0.04111392949931814,0.027437677050487594
2002-12-24,-0.03746959083651189,-0.024979546687893303,-0.03751510915038919,-0.02500079548927016
2002-12-26,-0.008426799877307586,-0.005617505511975804,-0.008517836505062186,-0.005660003114729514
2002-12-27,-0.05465997480092411,-0.03643989580452381,-0.05470549311480141,-0.036461144605900664
2002-12-30,-0.023176210762338625,-0.015451103786248479,-0.023312765703970523,-0.015514850190379044
2002-12-31,-0.03174002344029416,-0.021159555641009187,-0.03178554175417146,-0.021180804442386042
2003-01-02,0.12664717424848476,0.08443236947069703,0.12655613762073015,0.08438987186794332
2003-01-03,0.03299838585537094,0.02199938388943421,0.03295286754149364,0.021978135088057356
2003-01-06,0.07454322880803761,0.049696865829585844,0.0744066738664057,0.04963311942545528
2003-01-07,0.037542003169852685,0.025028368944563385,0.037496484855975384,0.02500712014318653
2003-01-08,-0.08449939256320031,-0.056332747839018905,-0.0845449108770776,-0.05635399664039576
2003-01-09,0.0925921281263141,0.061728265953990696,0.0925466098124368,0.06170701715261384
2003-01-10,0.04487190946988842,0.029914879994785454,0.04482639115601112,0.0298936311934086
2003-01-13,-0.01792906923329124,-0.011951891777614635,-0.01806562417492314,-0.0120156381817452
2003-01-14,0.015518401572078483,0.010345967879380585,0.015472883258201182,0.01032471907800373
2003-01-15,-0.03773783262413019,-0.0251583745463055,-0.03778335093800749,-0.025179623347682357
2003-01-16,-0.03373076016738758,-0.022486899763398547,-0.03377627848126488,-0.022508148564775402
2003-01-17,-0.1282867117977964,-0.08552438713577201,-0.12833223011167372,-0.08554563593714887
2003-01-21,-0.03347427861320384,-0.02231583615776684,-0.03365635186871303,-0.02240083136327426
2003-01-22,-0.012055669157941594,-0.008036932235513104,-0.012101187471818894,-0.008058181036889957
2003-01-23,0.06972384022149804,0.04648255440812442,0.06967832190762073,0.04646130560674756
2003-01-24,-0.08121462576146436,-0.05414308958051718,-0.08126014407534167,-0.05416433838189404
2003-01-27,-0.03526286851706643,-0.02350887562273368,-0.03539942345869833,-0.023572622026864245
2003-01-28,0.030506131824892736,0.020337415477054213,0.030460613511015436,0.020316166675677358
2003-01-29,0.0447202439327588,0.029813583351264793,0.0446747256188815,0.029792334549887937
2003-01-30,-0.07760541438380111,-0.051736855526441805,-0.07765093269767842,-0.05175810432781866
2003-01-31,-0.007418423669442108,-0.004945528383535809,-0.007463941983319408,-0.0049667771849126645
2003-02-03,0.0059246381017997755,0.003950020922809971,0.005788083160167877,0.0038862745186794057
2003-02-04,-0.036822552604719706,-0.02454828100705421,-0.03686807091859701,-0.024569529808431065
2003-02-05,-0.013711205923545506,-0.00914090281948236,-0.013756724237422807,-0.009162151620859215
2003-02-06,0.01612428494356789,0.01074961069180419,0.01607876662969059,0.010728361890427335
2003-02-07,-0.049635732274818066,-0.033090493922752984,-0.049681250588695366,-0.03311174272412984
2003-02-10,0.02624736708438161,0.01749822750429824,0.02611081214274971,0.017434481100167674
2003-02-11,0.016166426549162935,0.010777611959901012,0.016120908235285634,0.010756363158524157
2003-02-12,-0.041065398775130504,-0.02737684512066141,-0.041110917089007805,-0.027398093922038264
2003-02-13,0.015041849991019093,0.01002798739010499,0.014996331677141794,0.010006738588728135
2003-02-14,0.06885196664882934,0.04590130535967862,0.06880644833495203,0.04588005655830176
2003-02-18,0.09281453594219775,0.061876706879167555,0.09263246268668855,0.061791711673660134
2003-02-19,-0.020270272251571894,-0.013513334297933303,-0.02031579056544919,-0.013534583099310157
2003-02-20,-0.012032838304058508,-0.00802180480661341,-0.012078356617935807,-0.008043053607990265
2003-02-21,0.022746253024802904,0.015164349219649896,0.022700734710925607,0.015143100418273043
2003-02-24,-0.05146682776207199,-0.03431067689870411,-0.05160338270370388,-0.034374423302834675
2003-02-25,0.003565632974233682,0.0023774554808173856,0.003520114660356382,0.0023562066794405308
2003-02-26,-0.06668627799452317,-0.04445724498148894,-0.06673179630840048,-0.044478493782865794
2003-02-27,0.06805379416339818,0.04536956294026039,0.06800827584952088,0.04534831413888354
2003-02-28,0.047160143334534776,0.03144046238768479,0.047114625020657476,0.031419213586307934
2003-03-03,-0.061027120772528934,-0.04068392613710643,-0.061163675714160835,-0.040747672541237
2003-03-04,-0.01832776429909118,-0.012218235851200946,-0.01837328261296848,-0.012239484652577801
2003-03-05,0.006050910484289607,0.004034120859307698,0.0060053921704123076,0.004012872057930843
2003-03-06,-0.0074029061222326085,-0.0049351833520628096,-0.007448424436109908,-0.004956432153439665
2003-03-07,0.006055077492223391,0.0040368057242411905,0.006009559178346092,0.004015556922864335
